Review text,Ratings,label
Ya its v gud MORE,5,1
Superb quality as aspected... 👍 MORE,5,1
As I m a beginner it is excellent but will not do for professionals as it is slow for them. Otherwise a classy product for beginners like me MORE,5,1
Best product thanks MORE,5,1
Excellent delivery from flipkart. Authentic products MORE,5,1
Delivered in a day and at best price. Happy to receive. MORE,5,1
Good and reasonable offers MORE,5,1
Thanks for your team for timely delivery MORE,5,1
"Hi Everyone, I am using this shuttle and it is worth to buy if you play in indoor court then you can buy it. MORE",4,1
Best Buy MORE,5,1
It was nice experience MORE,4,1
Great product at this priceCan i get this offer again MORE,5,1
Price offer good MORE,4,1
"Get good corks as usual.thank u flipkart.lov it so much."" MORE",5,1
Great product MORE,4,1
Nice product and worthble price MORE,5,1
Third quality. MORE,1,0
This is and amazing and outstanding offer dont miss it MORE,5,1
"Bad item , no weight unsutable for outdooe MORE",1,0
Really worth buying. Go ahead and buy. Game on MORE,5,1
These shuttle r d best among d available for outdoor or indoor......delivery by fk was on time...  But the price is high MORE,4,1
"100% original product, worth buying MORE",5,1
Good shape and good quality MORE,4,1
Awsome MORE,5,1
very quality product supeer 5star MORE,5,1
I got nice pieces MORE,4,1
Today i am totally hearted by delivery boy of his rudely behaviour:-(During delivery time MORE,1,0
This is an average quality product. MORE,2,0
Item seal already opened MORE,2,0
Nice product but delivery services very poor MORE,3,0
Nice shuttle. Good for outdoor games. MORE,5,1
Awesome product MORE,4,1
Good \m/ MORE,5,1
Got the product package perfectly. The seal was not broken. played  for the day . Best in class MORE,5,1
Thnx MORE,4,1
Best product ever seen MORE,5,1
super prduct MORE,4,1
The shuttle s very slow not up to the mark. Waste of money. Better try other seller. MORE,1,0
In my location at direct sport showrooms i bought it for just Rs.630. Online business is too much tricky MORE,1,0
Product is okay  but its cheaper if you buy offline MORE,5,1
Packing quality very...poor...but product is genuine MORE,2,0
Just okay Simply go for it. MORE,5,1
"The shuttle was brand new,the packing was very good,delhivery delivered on time,the shuutle was exelent for indoor MORE",5,1
I am very happy with your products MORE,5,1
Thanks MORE,2,0
Nice shuttle from yonex and got it on a reasonable price. Thanks Flipkart MORE,5,1
Good & durable MORE,4,1
The product is good for players. MORE,5,1
Good for daily player.. MORE,4,1
Very gud quality product MORE,4,1
"I paid 700, it's worth paying that money for it. MORE",5,1
Purchased it at rs.730 expected some more discount...But quality is good...Original product from Flipkart!!! MORE,5,1
Genuine product & perfect delivery time. MORE,4,1
"Supb, I am really happy to buy this shuttle. It's very good quality product. Don't think go ahead. MORE",4,1
Very nice Excellent MORE,5,1
Good product for proffesional players long lasting shuttle good one flipkart .Thanks for a good product I am thinking of purchasing in bulk. MORE,5,1
One shuttle is not properly . MORE,3,0
Received a very good set. Ideal flight. MORE,5,1
Overall quality of the product & price is justified. MORE,3,0
Yonex mavis 350 is very strong Excellent shuttles MORE,4,1
Product is good and got the best price on FK. MORE,5,1
Yonex Mac is 350 is a best quality products MORE,5,1
Its really fab MORE,5,1
These are great for playing outside. They are durable and don't break easy. Very good weight for ameture player's. MORE,4,1
Best practice shuttlesCork back ensures you the feel of shuttles and is durable(best for 4 long matches) MORE,5,1
Not good product. Bad quality MORE,2,0
Nice shuttle and quality.. Medium  pace shuttle. MORE,4,1
Nice one. MORE,4,1
Good product...... MORE,4,1
Shipping should be free MORE,3,0
Product is very good in quality. MORE,5,1
awesome deal at awesome price...love it MORE,5,1
Good product in right app...... MORE,5,1
Very good and original product. MORE,5,1
Nice product yonex never let me down the best company according to me MORE,5,1
Good quality shuttlecocksQuite impressive MORE,5,1
Very good shuttle cocks MORE,5,1
It was good but not durable ! It was good to play with it but it got damaged very early MORE,4,1
Some of the shuttle were wear out ....didn't even play with them ... MORE,3,0
Genuine product at a reasonable price which is good to see these days MORE,5,1
Nice product I liked it a lot ........The price is worth.... MORE,5,1
"Not original Quality shuttles, after playing for 1 match the shuttles are tearing off. MORE",3,0
"Original, sealed nice product .Go for it . Flipkart is best and reliable for online shopping. MORE",5,1
Price 100 rs high but ontime delivery and good to play in all conditions MORE,5,1
Don't  buy fraud seller ...MRP is 890 then how it sold MRP 1500 with 53% discount 720. Is it made up of silver or something ????? MORE,1,0
Rate is too high. In local market we are getting this for 650/box MORE,1,0
Item is gud..bt over priced. retail price  just ₹620 MORE,1,0
"I have booked Mavis 350 , qty 3, after sometime flipkart cancelled my offer due to ""high demand for the product"". So my money got deducted. I think flipkart does this thing often and have liquid cash to deposit the money and earn interest overnight OND (Over night Deposit). So flipkart is benefiting with our money by cancelling the product. Request everyone to go for COD!!! MORE",1,0
"Duplicate shuttlecock s in original containers , absolute cheating ..Fake shuttlecock signs1.bottom line is clearly square ( not so square in original )2.top line ..6 window's (5 in original)Rest check in YouTube vds or Google it MORE",1,0
Flipkart is giving offer for purchasing 3 items and get 10% extra off but while ordering Order got cancelled stating the reason 1 item per user. MORE,1,0
The item was not original...I had one box I purchased from here by store... The thickness of the one I bought online was like Mavis 10... Placed inside Mavis 350 ... Box.... MORE,5,1
925 mRP hai all india..tum  1400 mrp rakh k 50% less de rahe ho...band karo ye loot...610 me milti hai aajao yaha MORE,1,0
Nice service from Flipkart as well as the dealer. MORE,4,1
"The product is no doubt too good, 3stars for that, but the price mentioned here is really misleading. It says here,original is 1699 & with discount 990, where as one can buy it for 750 on Amazon and sometimes at 650-700 at sports stores. MORE",3,0
"For the same rate i got this box. Nothing diffrence in that. Customers like me expects some discounts while buying online. But the rate is higher than the price in the local. And also i am wondering for the same product iam seeing different different rates, not understanding why?. MORE",4,1
This is a duplicate product. Pls don't buy MORE,1,0
"The quality was very poor, seems the product was not original,  better to avoid these sellers... MORE",1,0
"I Would Have Given 5 Star Rating For The Service , But I Found 1 Shuttle In Each Box Does Not Seem To Be A New One MORE",3,0
Spend someore bucks and buy good one. MORE,2,0
Fake shuttles supplied MORE,1,0
Product quality is good but first 200i was delivered in place of 350. Return was very fast. Very good service. MORE,3,0
Good service... MORE,5,1
What a quick delivery i loved so much delivered in one day MORE,5,1
When i checked about the genunity of this product online it shows it is not original MORE,3,0
Cancel  this  order MORE,5,1
Returned the product MORE,1,0
What a condition? MORE,5,1
I thought this pack never have blow hole corks.. The quality is as usual similar to the local pack and even  you can get this at low price from local shop. MORE,1,0
Dilevary is late MORE,5,1
Very good quality and genuine product. Sealed pack. No worries. MORE,5,1
Don't go for this product. Its definitely fake since it is missing the hologram at both the sides of the pack. Don't ever go for it. MORE,1,0
It is very. Smarter MORE,5,1
The product is not original . MORE,1,0
This is cheating MORE,1,0
Lovable product MORE,4,1
Quick delivery with proper packing MORE,5,1
Product Delivery was very fast and hassle-free MORE,4,1
PROMT DELIVERY MORE,5,1
Timely delivery MORE,4,1
Shuttles were awsm as I played also the delivery was super fast MORE,5,1
It is an upto the mark product with good delivery time. MORE,5,1
"Order reached two days late, delivery person cannot be reached on phone and irresponsible behaviour of customer care    (my call holded for 15 minutes and cut)  and box came pressed, but luckily no damage inside. MORE",5,1
Flipkart has the best delivery system among all e commerce companies. Please maintain this edge no one can beat you . MORE,5,1
fake product. You will not get the orginal speed MORE,1,0
I ordered fast yonex shuttles but flipkart delivered me slow yonex shuttles MORE,1,0
Thank flipc MORE,2,0
It was a nice product and getting for the best rate than market MORE,4,1
Delivered in less than 2 days MORE,5,1
Super fast delivery MORE,5,1
"Got the product in a damaged form. The packing was damn bad! On receiving the product was already crushed. Also, found that a shuttle out of six was a used one. MORE",1,0
Why can't I order 3 or 4 boxes together. When I order such order it automatically cancelled. Please fix this issue MORE,5,1
As the goodwill of yonex company is universal. so by delivering  its good product(not detected) by flipkart is  appreciable  to flipkart. MORE,5,1
Shuttle is perfect and seems to be durable but one thing was disappointing . I was called for receiving my orderIt wasn't home. Delivery MORE,5,1
I will received my order into fix time MORE,5,1
Good product.. excellent service from Flipkart before delivery date product reached me MORE,5,1
Fastest delivery MORE,5,1
Poor customer service. The delivery boy can't even have 5 minutes time to wait and deliver the product and I have gone to the office to collect it. It's really disappointing. MORE,1,0
Late dilevery MORE,1,0
Box damaged MORE,2,0
Please refund the amount as collecting return item. MORE,1,0
Excellent quick delivery MORE,5,1
Thanks to the delivery boy ... Service is always awesome... MORE,5,1
Over priced even after 50% discount price is much higher than usual. Misleading description these are not medium speed shuttles. MORE,1,0
Too much priced. It was getting me for Rs. 640 from my home town. So what is the advantage of purchasing this item from the flipkart. And i want to wait almost 5 days to get it. MORE,1,0
"Over priced, flipkart please check MORE",1,0
Hii flipkart customers care..why your delivery boys not bring swipe machine with him.Plz tell delivery boys to keep swipe machine..Thank you MORE,5,1
Over priced MORE,4,1
Haamaare yaha local market main yahi shuttle.. . . ..500 per set box........mein mil rha hain........toh aapke yaha se kyun lunga.......nahi saahiye.....OK.........itna mahanga shuttle...... MORE,1,0
You will get this product at around 600 to 650 max for a retailer. MORE,2,0
Wrost and duplicate productDon't buy this seller productFlipkart ko is seller ko block kr dena chahiye MORE,1,0
Received product intact and sealed MORE,5,1
Delivered before time but price is high from market MORE,3,0
up to the mark but same is available in market at less price. MORE,4,1
Nice delivery speed MORE,5,1
No complaints about the item . Its the best one out there. But way too over priced here. Easily available in open market at far less prices around 650 MORE,5,1
"Not sure why we have charged for this product above MRP. This is not okay. I had to pay Rs. 200/- more for this product when compared to MRP. This is the 3rd time that Flipkart do not care for customer feelings. Earlier the product was did not get delivered. Even after multiple requests, the team did not care about the sentiments of the customers MORE",1,0
